iter	Passed	Remaining
1656	41982	211383
1657	42005	211345
1658	42030	211317
1659	42052	211278
1660	42075	211240
1661	42098	211200
1662	42120	211158
1663	42143	211122
1664	42166	211086
1665	42190	211051
1666	42212	211013
1667	42236	210979
1668	42259	210942
1669	42283	210910
1670	42306	210872
1671	42329	210837
1672	42351	210797
1673	42375	210764
1674	42398	210724
1675	42422	210692
1676	42444	210654
1677	42467	210616
1678	42493	210595
1679	42517	210564
1680	42543	210539
1681	42566	210501
1682	42588	210461
1683	42611	210426
1684	42633	210386
1685	42657	210351
1686	42679	210313
1687	42702	210275
1688	42726	210243
1689	42748	210201
1690	42772	210171
1691	42795	210133
1692	42818	210098
1693	42841	210058
1694	42864	210023
1695	42888	209993
1696	42912	209960
1697	42935	209922
1698	42957	209881
1699	42978	209836
1700	43001	209802
1701	43024	209761
1702	43046	209722
1703	43068	209680
1704	43091	209645
1705	43114	209609
1706	43138	209577
1707	43162	209547
1708	43185	209511
1709	43208	209472
1710	43232	209439
1711	43256	209407
1712	43279	209371
1713	43302	209337
1714	43325	209300
1715	43348	209267
1716	43373	209237
1717	43406	209250
1718	43429	209213
1719	43451	209175
1720	43474	209135
1721	43497	209102
1722	43519	209060
1723	43542	209025
1724	43570	209011
1725	43592	208971
1726	43620	208960
1727	43644	208926
1728	43679	208948
1729	43701	208907
1730	43723	208868
1731	43746	208830
1732	43769	208793
1733	43792	208757
1734	43815	208722
1735	43837	208681
1736	43860	208646
1737	43883	208613
1738	43909	208588
1739	43932	208550
1740	43953	208506
1741	43985	208515
1742	44013	208502
1743	44037	208469
1744	44060	208434
1745	44085	208409
1746	44107	208368
1747	44129	208328
1748	44152	208293
1749	44176	208261
1750	44199	208225
1751	44223	208192
1752	44247	208162
1753	44271	208131
1754	44293	208091
1755	44316	208053
1756	44351	208076
1757	44380	208066
1758	44403	208031
1759	44426	207997
1760	44449	207959
1761	44472	207923
1762	44494	207887
1763	44518	207855
1764	44540	207815
1765	44564	207783
1766	44589	207756
1767	44613	207724
1768	44636	207689
1769	44658	207650
1770	44681	207615
1771	44704	207580
1772	44727	207544
1773	44749	207501
1774	44771	207460
1775	44794	207424
1776	44817	207391
1777	44839	207349
1778	44862	207313
1779	44884	207276
1780	44908	207244
1781	44931	207210
1782	44954	207174
1783	44978	207144
1784	45002	207112
1785	45026	207079
1786	45048	207043
1787	45071	207005
1788	45092	206961
1789	45115	206926
1790	45140	206902
1791	45164	206868
1792	45186	206830
1793	45209	206793
1794	45239	206790
1795	45262	206755
1796	45284	206714
1797	45313	206707
1798	45336	206670
1799	45359	206637
1800	45383	206608
1801	45406	206569
1802	45429	206535
1803	45452	206502
1804	45476	206470
1805	45498	206431
1806	45522	206401
1807	45546	206372
1808	45570	206340
1809	45592	206299
1810	45615	206263
1811	45637	206226
1812	45661	206193
1813	45684	206159
1814	45708	206127
1815	45730	206088
1816	45752	206050
1817	45776	206018
1818	45799	205985
1819	45824	205956
1820	45848	205927
1821	45872	205897
1822	45895	205860
1823	45918	205829
1824	45941	205794
1825	45966	205765
1826	45989	205731
1827	46012	205695
1828	46036	205664
1829	46059	205630
1830	46082	205596
1831	46105	205563
1832	46128	205526
1833	46151	205491
1834	46174	205456
1835	46197	205423
1836	46221	205391
1837	46244	205356
1838	46268	205326
1839	46290	205288
1840	46313	205253
1841	46335	205214
1842	46357	205173
1843	46379	205137
1844	46402	205102
1845	46426	205070
1846	46449	205038
1847	46473	205008
1848	46498	204979
1849	46521	204947
1850	46550	204936
1851	46571	204896
1852	46595	204865
1853	46620	204838
1854	46648	204824
1855	46682	204840
1856	46713	204839
1857	46747	204853
1858	46779	204857
1859	46808	204849
1860	46840	204856
1861	46875	204873
1862	46898	204838
1863	46923	204810
1864	46944	204768
1865	46967	204734
1866	46991	204705
1867	47015	204673
1868	47038	204637
1869	47067	204630
1870	47090	204597
1871	47115	204567
1872	47143	204557
1873	47167	204525
1874	47189	204487
1875	47212	204451
1876	47235	204418
1877	47257	204380
1878	47280	204346
1879	47303	204310
1880	47328	204284
1881	47352	204256
1882	47376	204226
1883	47400	204194
1884	47427	204177
1885	47455	204163
1886	47484	204154
1887	47508	204124
1888	47532	204094
1889	47554	204058
1890	47581	204038
1891	47614	204045
1892	47636	204008
1893	47660	203980
1894	47682	203938
1895	47704	203902
1896	47726	203864
1897	47750	203832
1898	47773	203799
1899	47798	203772
1900	47821	203736
1901	47845	203709
1902	47869	203676
1903	47898	203668
1904	47921	203635
1905	47950	203624
1906	47975	203598
1907	47997	203563
1908	48020	203528
1909	48043	203495
1910	48070	203474
1911	48092	203438
1912	48116	203407
1913	48141	203382
1914	48164	203347
1915	48188	203316
1916	48211	203281
1917	48233	203245
1918	48256	203211
1919	48280	203180
1920	48304	203150
1921	48328	203121
1922	48351	203084
1923	48373	203048
1924	48396	203014
1925	48424	203000
1926	48447	202967
1927	48470	202932
1928	48491	202891
1929	48515	202858
1930	48537	202821
1931	48560	202786
1932	48582	202751
1933	48604	202712
1934	48627	202678
1935	48649	202638
1936	48669	202590
1937	48694	202565
1938	48716	202528
1939	48745	202520
1940	48769	202490
1941	48793	202462
1942	48823	202454
1943	48847	202424
1944	48869	202388
1945	48891	202351
1946	48915	202317
1947	48938	202285
1948	48961	202250
1949	48984	202217
1950	49008	202186
1951	49032	202157
1952	49060	202146
1953	49083	202113
1954	49107	202082
1955	49130	202048
1956	49154	202019
1957	49176	201982
1958	49200	201949
1959	49223	201918
1960	49248	201889
1961	49270	201855
1962	49294	201824
1963	49317	201789
1964	49342	201765
1965	49371	201756
1966	49393	201715
1967	49421	201702
1968	49448	201685
1969	49474	201666
1970	49497	201631
1971	49519	201591
1972	49543	201564
1973	49566	201528
1974	49589	201494
1975	49613	201467
1976	49637	201436
1977	49661	201406
1978	49683	201369
1979	49706	201336
1980	49730	201306
1981	49754	201276
1982	49775	201236
1983	49800	201208
1984	49824	201182
1985	49849	201156
1986	49875	201132
1987	49897	201097
1988	49920	201063
1989	49942	201026
1990	49966	200997
1991	49990	200965
1992	50012	200927
1993	50042	200923
1994	50065	200890
1995	50087	200852
1996	50110	200818
1997	50133	200785
1998	50161	200773
1999	50187	200748
2000	50209	200713
2001	50232	200680
2002	50256	200647
2003	50279	200616
2004	50302	200582
2005	50325	200550
2006	50348	200516
2007	50371	200483
2008	50393	200444
2009	50415	200409
2010	50439	200377
2011	50461	200341
2012	50482	200300
2013	50510	200286
2014	50533	200254
2015	50557	200223
2016	50579	200188
2017	50602	200154
2018	50624	200116
2019	50648	200085
2020	50671	200053
2021	50700	200042
2022	50722	200006
2023	50745	199973
2024	50767	199934
2025	50789	199899
2026	50810	199858
2027	50832	199822
2028	50855	199787
2029	50877	199751
2030	50899	199713
2031	50921	199675
2032	50944	199642
2033	50965	199604
2034	50988	199569
2035	51011	199536
2036	51034	199502
2037	51062	199489
2038	51085	199456
2039	51108	199423
2040	51131	199391
2041	51154	199355
2042	51176	199319
2043	51205	199312
2044	51228	199278
2045	51252	199247
2046	51274	199211
2047	51297	199177
2048	51320	199146
2049	51342	199107
2050	51363	199068
2051	51384	199028
2052	51405	198986
2053	51427	198950
2054	51450	198915
2055	51471	198875
2056	51492	198836
2057	51513	198796
2058	51536	198761
2059	51557	198723
2060	51579	198685
2061	51601	198646
2062	51622	198607
2063	51644	198570
2064	51665	198530
2065	51686	198490
2066	51710	198460
2067	51731	198421
2068	51765	198430
2069	51786	198391
2070	51808	198351
2071	51830	198318
2072	51851	198277
2073	51873	198238
2074	51895	198204
2075	51917	198164
2076	51944	198150
2077	51965	198110
2078	51987	198072
2079	52007	198029
2080	52030	197996
2081	52052	197958
2082	52072	197917
2083	52094	197878
2084	52115	197838
2085	52136	197799
2086	52158	197761
2087	52179	197720
2088	52201	197686
2089	52223	197650
2090	52245	197612
2091	52266	197571
2092	52287	197533
2093	52308	197493
2094	52330	197456
2095	52351	197417
2096	52373	197380
2097	52400	197364
2098	52421	197322
2099	52444	197290
2100	52466	197253
2101	52487	197215
2102	52508	197175
2103	52529	197134
2104	52550	197094
2105	52572	197057
2106	52593	197020
2107	52614	196981
2108	52636	196942
2109	52657	196902
2110	52678	196863
2111	52700	196830
2112	52726	196808
2113	52749	196776
2114	52770	196735
2115	52790	196692
2116	52812	196656
2117	52834	196619
2118	52855	196582
2119	52877	196543
2120	52899	196507
2121	52920	196470
2122	52941	196430
2123	52962	196390
2124	52983	196351
2125	53005	196313
2126	53026	196274
2127	53047	196237
2128	53068	196197
2129	53091	196163
2130	53114	196131
2131	53138	196105
2132	53159	196064
2133	53180	196025
2134	53202	195988
2135	53224	195953
2136	53249	195928
2137	53283	195939
2138	53308	195911
2139	53329	195875
2140	53352	195843
2141	53383	195838
2142	53407	195809
2143	53429	195776
2144	53451	195740
2145	53475	195709
2146	53500	195688
2147	53523	195654
2148	53547	195625
2149	53577	195621
2150	53605	195607
2151	53635	195599
2152	53662	195582
2153	53685	195549
2154	53713	195536
2155	53743	195531
2156	53766	195496
2157	53787	195459
2158	53809	195423
2159	53831	195387
2160	53854	195355
2161	53877	195323
2162	53898	195286
2163	53921	195253
2164	53945	195224
2165	53967	195191
2166	53989	195153
2167	54017	195140
2168	54039	195106
2169	54061	195071
2170	54082	195030
2171	54104	194994
2172	54126	194958
2173	54149	194927
2174	54169	194886
2175	54191	194850
2176	54213	194813
2177	54234	194775
2178	54257	194744
2179	54279	194708
2180	54300	194669
2181	54320	194629
2182	54342	194592
2183	54363	194552
2184	54385	194517
2185	54408	194487
2186	54430	194450
2187	54452	194415
2188	54474	194380
2189	54496	194344
2190	54518	194311
2191	54539	194273
2192	54562	194239
2193	54584	194206
2194	54606	194171
2195	54629	194137
2196	54651	194102
2197	54673	194067
2198	54696	194035
2199	54718	194001
2200	54741	193969
2201	54770	193961
2202	54791	193921
2203	54812	193884
2204	54834	193847
2205	54857	193815
2206	54881	193787
2207	54903	193752
2208	54924	193715
2209	54947	193682
2210	54969	193648
2211	54991	193614
2212	55013	193578
2213	55041	193564
2214	55063	193530
2215	55087	193500
2216	55110	193470
2217	55132	193434
2218	55159	193419
2219	55182	193385
2220	55205	193357
2221	55229	193326
2222	55251	193292
2223	55274	193262
2224	55308	193270
2225	55344	193281
2226	55368	193255
2227	55393	193229
2228	55417	193204
2229	55439	193166
2230	55461	193133
2231	55483	193098
2232	55504	193060
2233	55546	193095
2234	55569	193061
2235	55592	193033
2236	55613	192995
2237	55637	192966
2238	55660	192933
2239	55688	192921
2240	55716	192906
2241	55738	192871
2242	55760	192837
2243	55790	192831
2244	55817	192812
2245	55841	192783
2246	55862	192747
2247	55886	192718
2248	55908	192684
2249	55930	192649
2250	55956	192630
2251	55978	192595
2252	56000	192558
2253	56028	192545
2254	56081	192616
2255	56108	192598
2256	56131	192568
2257	56156	192542
2258	56178	192507
2259	56203	192486
2260	56234	192481
2261	56259	192456
2262	56286	192437
2263	56309	192408
2264	56333	192381
2265	56356	192349
2266	56378	192314
2267	56403	192289
2268	56426	192258
2269	56458	192259
2270	56486	192242
2271	56508	192208
2272	56530	192172
2273	56556	192154
2274	56579	192120
2275	56601	192087
2276	56625	192057
2277	56650	192033
2278	56675	192009
2279	56700	191986
2280	56726	191964
2281	56752	191943
2282	56773	191905
2283	56796	191875
2284	56824	191859
2285	56846	191826
2286	56868	191791
2287	56892	191764
2288	56918	191743
2289	56940	191709
2290	56963	191676
2291	56986	191645
2292	57013	191628
2293	57037	191601
2294	57068	191596
2295	57092	191568
2296	57116	191541
2297	57139	191509
2298	57159	191469
2299	57181	191435
2300	57209	191418
2301	57234	191394
2302	57255	191356
2303	57276	191318
2304	57297	191283
2305	57322	191257
2306	57344	191222
2307	57365	191184
2308	57387	191151
2309	57409	191116
2310	57431	191081
2311	57460	191070
2312	57482	191035
2313	57508	191016
2314	57535	190999
2315	57563	190983
2316	57587	190957
2317	57609	190922
2318	57631	190888
2319	57652	190850
2320	57674	190815
2321	57696	190779
2322	57717	190742
2323	57738	190705
2324	57759	190667
2325	57780	190631
2326	57808	190615
2327	57829	190577
2328	57851	190544
2329	57873	190509
2330	57902	190499
2331	57957	190573
2332	57984	190554
2333	58006	190521
2334	58029	190490
2335	58052	190458
2336	58080	190445
2337	58102	190412
2338	58125	190378
2339	58147	190345
2340	58173	190323
2341	58196	190293
2342	58218	190259
2343	58239	190223
2344	58260	190186
2345	58283	190155
2346	58304	190117
2347	58327	190087
2348	58349	190051
2349	58371	190017
2350	58392	189981
2351	58414	189944
2352	58435	189910
2353	58458	189878
2354	58480	189843
2355	58501	189806
2356	58523	189772
2357	58544	189736
2358	58565	189699
2359	58587	189664
2360	58608	189628
2361	58630	189594
2362	58652	189560
2363	58677	189534
2364	58698	189497
2365	58721	189466
2366	58745	189439
2367	58768	189408
2368	58789	189370
2369	58811	189337
2370	58836	189312
2371	58859	189282
2372	58882	189253
2373	58904	189218
2374	58937	189221
2375	58977	189243
2376	58999	189211
2377	59021	189177
2378	59043	189142
2379	59065	189107
2380	59086	189070
2381	59107	189033
2382	59129	188999
2383	59150	188963
2384	59171	188925
2385	59199	188912
2386	59219	188873
2387	59241	188837
2388	59265	188811
2389	59288	188780
2390	59316	188766
2391	59340	188737
2392	59363	188707
2393	59385	188674
2394	59410	188648
2395	59437	188630
2396	59458	188596
2397	59480	188562
2398	59502	188528
2399	59527	188504
2400	59551	188475
2401	59579	188461
2402	59600	188424
2403	59622	188390
2404	59644	188356
2405	59666	188324
2406	59689	188293
2407	59710	188255
2408	59732	188224
2409	59754	188188
2410	59775	188153
2411	59796	188116
2412	59817	188080
2413	59839	188045
2414	59864	188020
2415	59885	187985
2416	59907	187952
2417	59929	187917
2418	59950	187881
2419	59980	187873
2420	60005	187848
2421	60059	187914
2422	60080	187877
2423	60102	187845
2424	60124	187810
2425	60144	187770
2426	60164	187733
2427	60185	187696
2428	60206	187659
2429	60227	187623
2430	60251	187594
2431	60278	187578
2432	60303	187554
2433	60328	187527
2434	60351	187499
2435	60376	187475
2436	60399	187442
2437	60422	187413
2438	60443	187378
2439	60464	187342
2440	60488	187315
2441	60511	187282
2442	60534	187251
2443	60562	187237
2444	60587	187215
2445	60630	187246
2446	60678	187292
2447	60702	187266
2448	60725	187236
2449	60749	187206
2450	60774	187183
2451	60801	187166
2452	60829	187150
2453	60855	187130
2454	60883	187112
2455	60908	187090
2456	60934	187069
2457	60961	187051
2458	60983	187019
2459	61011	187001
2460	61042	186996
2461	61066	186968
2462	61091	186946
2463	61115	186918
2464	61139	186890
2465	61161	186859
2466	61184	186828
2467	61206	186793
2468	61248	186820
2469	61275	186804
2470	61297	186769
2471	61322	186746
2472	61344	186711
2473	61368	186686
2474	61391	186655
2475	61418	186636
2476	61441	186606
2477	61464	186576
2478	61491	186557
2479	61515	186530
2480	61540	186506
2481	61563	186477
2482	61587	186450
2483	61615	186432
2484	61641	186411
2485	61670	186400
2486	61698	186384
2487	61722	186359
2488	61746	186329
2489	61773	186312
2490	61795	186279
2491	61818	186249
2492	61840	186216
2493	61863	186185
2494	61885	186153
2495	61907	186120
2496	61930	186090
2497	61951	186054
2498	61975	186024
2499	62000	186001
2500	62023	185971
2501	62046	185940
2502	62068	185907
2503	62089	185872
2504	62111	185838
2505	62133	185805
2506	62157	185778
2507	62181	185751
2508	62203	185718
2509	62226	185689
2510	62250	185662
2511	62301	185713
2512	62329	185697
2513	62359	185690
2514	62382	185658
2515	62410	185645
2516	62434	185618
2517	62455	185581
2518	62481	185558
2519	62505	185531
2520	62527	185499
2521	62549	185465
2522	62571	185431
2523	62594	185401
2524	62616	185369
2525	62639	185340
2526	62661	185306
2527	62682	185271
2528	62703	185234
2529	62732	185221
2530	62758	185199
2531	62781	185170
2532	62804	185140
2533	62825	185105
2534	62848	185073
2535	62872	185045
2536	62893	185011
2537	62915	184978
2538	62939	184951
2539	62961	184918
2540	62982	184882
2541	63005	184851
2542	63029	184825
2543	63052	184795
2544	63073	184760
2545	63096	184729
2546	63148	184784
2547	63172	184757
2548	63193	184722
2549	63216	184690
2550	63242	184669
2551	63263	184634
2552	63287	184607
2553	63311	184580
2554	63334	184549
2555	63359	184525
2556	63381	184493
2557	63403	184460
2558	63431	184444
2559	63454	184414
2560	63476	184380
2561	63497	184346
2562	63520	184315
2563	63543	184285
2564	63567	184259
2565	63590	184229
2566	63614	184200
2567	63640	184181
2568	63674	184182
2569	63696	184149
2570	63720	184121
2571	63745	184097
2572	63767	184067
2573	63789	184032
